,timestamp,activity,acceleration#mean,acceleration#min,acceleration#max,acceleration#std,gyroscope#mean,gyroscope#min,gyroscope#max,gyroscope#std,magnetometer#mean,magnetometer#min,magnetometer#max,magnetometer#std
0,2020-04-18 15:10:30,cooking,1.1094362327543328,0.9994420110473108,1.2698334575630024,0.12912764090885853,91.15418622599506,16.448502721665943,165.7063711815591,55.584224746700485,0.0028983940866083996,0.0028976459411046065,0.002898962573059542,5.710746021535891e-07
1,2020-04-18 15:10:35,cooking,1.0102621269579939,0.4236900757947687,1.322664570825539,0.21174021895931489,126.61859854718058,33.911101882840505,522.1276819436424,125.83493853621589,0.002897276217429091,0.002896403195802727,0.002898052492623279,5.297383922987092e-07
2,2020-04-18 15:10:40,cooking,1.043609376115531,0.9548612984511238,1.5135131403738233,0.12877043218270592,54.77849348315629,14.772970072961675,223.29680008066427,50.8430098802028,0.0028984756996350324,0.002897826265064902,0.002899010911608475,3.626037409134032e-07
3,2020-04-18 15:10:45,cooking,1.0245983468430209,0.6755342327667719,1.379390863586707,0.16739983810799983,57.362834813133986,22.04097562864972,156.8029698031953,33.94607091660532,0.0028988216425522464,0.002898200730221468,0.002899245064047924,3.705598222130737e-07
4,2020-04-18 15:10:50,cooking,1.0059663361231734,0.6748402865641511,1.5663210371656169,0.19234245207663186,46.481485131291464,1.5292605112222768,105.83996354255278,27.824678958886874,0.002898223179780808,0.002897664989370752,0.0028988619561174343,4.80110203834378e-07
5,2020-04-18 15:10:55,cooking,1.0147659622640868,0.9387276452007104,1.2069854552111368,0.0766263669727149,44.40866163974664,4.373273441994378,125.00358280437328,36.817916878508356,0.0028979959373587765,0.0028977523732034542,0.0028983503174219638,1.8591349598736066e-07
6,2020-04-18 15:11:00,cooking,1.0622420152633327,0.9434199407127277,1.3379159955879927,0.12201268010585738,37.55889661728343,2.645245233214299,257.3462839293561,66.59426661440247,0.0028977746734235336,0.0028972577578850315,0.0028981159134265576,2.8520536718440196e-07
7,2020-04-18 15:11:05,cooking,1.0244035468927821,0.7525918068281775,1.4159536989090948,0.1319941281555107,52.622298721399055,3.8395272774725395,157.5606330903171,46.602514606105565,0.0028976682610834317,0.0028973746851945555,0.0028978690237666453,1.6227148752248553e-07
8,2020-04-18 15:11:10,cooking,0.9905620055473427,0.9433292165180415,1.014301778786933,0.018568198180029163,10.339654721977546,1.3020827619536333,32.82629340442931,8.129849259706539,0.002897739384220331,0.0028976669016048495,0.002897792085822627,4.215172308095205e-08
9,2020-04-18 15:11:15,cooking,1.001474739408443,0.9248655634673587,1.21398546529059,0.06298932962768354,7.274164495701937,1.2164596230272842,22.208771377579126,6.6344618073097115,0.0028977164611593154,0.00289760450900826,0.0028978161719484985,6.925368144755274e-08
10,2020-04-18 15:11:20,cooking,0.9908295776635676,0.8255519391230066,1.1344580783629044,0.08496561753401706,55.02187850922498,3.376309390875626,164.32524040426745,44.57536646357209,0.0028973884677469795,0.0028970626941621836,0.0028977151451617875,1.9114243123190378e-07
11,2020-04-18 15:11:25,cooking,0.9955728130879171,0.8656787353685,1.0608670994107108,0.0418263819608041,13.297095788833168,1.0383772486001757,64.30371844056273,20.334490757459577,0.002897328158153635,0.0028972182031055667,0.0028976535442492087,1.531793078806182e-07
12,2020-04-18 15:11:30,cooking,1.0161825350297702,0.95802574555714,1.0828464320328035,0.042008625158288064,29.632722751132814,8.031207675607256,65.98544758454551,17.988814003409086,0.0028974119720653188,0.0028972577578850315,0.002897580332821896,1.2191395939726515e-07
13,2020-04-18 15:11:35,cooking,1.035520204688231,0.7944512915747459,1.6300222206199861,0.19026659097706444,80.55596829355163,9.871647792531792,218.9867174498601,55.31439655398553,0.0028977440380560555,0.0028969230470664905,0.002898380917237458,5.297586285436146e-07
14,2020-04-18 15:11:40,cooking,1.0329217761485483,0.8919079566779545,1.2143162566911319,0.09162032886112005,70.17992786912662,14.266990009332146,230.08380243866932,56.37186844326872,0.0028981180747964705,0.002897407127502105,0.0028985202104101757,2.795586376734824e-07
15,2020-04-18 15:11:45,cooking,0.9979173266735012,0.875874110673954,1.0736928605895533,0.05604628352231613,31.58706047993004,4.193154039210781,81.76926678345235,23.213324071626335,0.002897965730072397,0.002897738601047375,0.0028983974882683017,2.271546641476396e-07
16,2020-04-18 15:11:50,cooking,1.0228746593015707,0.9289349098590066,1.1601287527469737,0.054609595212983836,30.286571166899517,5.287679044043221,102.43100217531992,27.19697540631777,0.002898294313997986,0.002897893723923679,0.0028985202104101757,1.6492949249641752e-07
17,2020-04-18 15:11:55,cooking,1.0042905350093259,0.9066950560299768,1.0709484151048814,0.050749561908393005,18.12821415318964,3.990060665872249,30.871308783823483,8.799700752954678,0.0028982123085201958,0.0028980873434042665,0.002898364412151274,7.531770862216588e-08
18,2020-04-18 15:12:00,cooking,1.0114390880185207,0.8920868706637426,1.1878527578756335,0.06958884437385376,28.63199694248762,11.93908104276777,76.9317494155607,17.42505755152422,0.002898265412526722,0.002898100501298221,0.002898598999543788,1.4699086736688072e-07
19,2020-04-18 15:12:05,cooking,1.0365587755864596,0.9668383012862068,1.1346630893717053,0.05192397824783533,43.25608793592906,5.827558913953418,119.08530532738838,34.674864122585916,0.0028981047283159088,0.0028975674091597935,0.0028984885959108067,2.6085213474391205e-07
20,2020-04-18 15:12:10,cooking,0.9986062032578215,0.8636119598898709,1.0526340982217572,0.04562021413926991,19.16482641465405,5.071250644547332,71.98351199822405,16.013791348949805,0.0028982885720820043,0.0028981159134265576,0.0028985202104101757,8.932263080145115e-08
